fecha_hora,sensor_id,vibration,moisture,methane,temperature
2025-12-03 22:20:04.475551,1,1.8442699500317232,33.24074750429738,0.10039345646388109,20.221107121132732
2025-12-03 22:20:04.475551,4,4.826212346814163,60.40325926672258,1.9503374663516402,26.81614942797924
2025-12-03 22:20:04.475551,4,4.976820412309376,67.3959477908195,0.20026364220362391,18.927763527205805
2025-12-03 22:20:04.475551,4,1.9756246194857818,45.85076462556758,0.5566779508762465,27.775260534891885
2025-12-03 22:20:04.475551,4,2.657574162370446,61.202417576895876,1.5263846222862403,24.748834179581078
2025-12-03 22:20:04.475551,4,0.7579535848040425,37.07069202515923,0.06322076221488593,23.584835956191426
2025-12-03 22:20:04.475551,19,2.158143882581034,60.00865960850995,1.8149624035868435,29.216952724698366
2025-12-03 22:20:04.475551,4,2.252582047911647,52.82563155224676,0.11738766374540321,24.06110849472793
2025-12-03 22:20:04.475551,19,1.3002610906986445,40.76552996343082,0.9843672085936692,31.958376542477914
2025-12-03 22:20:04.475551,19,2.673794812285366,62.32055074393265,0.720371994430381,21.384758169341996
2025-12-03 22:20:04.475551,4,2.6643081247419387,44.251561762641764,0.7246614998661418,28.569892114876133
2025-12-03 22:20:04.475551,1,1.6097391324240191,44.084144022534225,1.7964298201369389,22.160642228321358
2025-12-03 22:20:04.475551,1,4.904827165228411,65.80800546248595,1.9244827716045505,23.730207160146243
2025-12-03 22:20:04.475551,19,2.1066457465880664,54.400019475196,0.6626704798610783,21.286624276299968
2025-12-03 22:20:04.475551,4,3.9563085853068927,42.50300075685483,0.8034762387570333,21.956569298600016
2025-12-03 22:20:04.475551,19,2.238324319918092,67.47672307148878,0.10853795681976908,25.812904561947256
2025-12-03 22:20:04.475551,19,2.1806181050212015,48.51076888156567,1.9801320179361854,23.30453205582337
2025-12-03 22:20:04.475551,4,4.507522139271788,49.23470389369041,0.11437200812909487,31.983378066281446
2025-12-03 22:20:04.475551,19,1.1869193928616366,37.57749531497805,0.6945333995407916,31.403493970048117
2025-12-03 22:20:04.475551,19,1.7471698383413015,57.23171677726502,0.6849149871678526,19.589450103024113
2025-12-03 22:20:04.475551,19,3.9983903301310653,53.09737840087342,0.47250986445075127,29.194691263383913
2025-12-03 22:20:04.475551,1,3.2481039897320003,49.13044060490722,0.3407621109206056,25.613430519185115
2025-12-03 22:20:04.475551,1,3.4206135458024867,58.3344745195387,0.8971998811346298,20.729419282534288
2025-12-03 22:20:04.475551,1,1.0705789572756292,67.24629114893537,1.3307902231097113,20.151074702461234
2025-12-03 22:20:04.475551,19,2.5788144161509896,52.635282922779055,0.53889841528944,24.606604746231287
2025-12-03 22:20:04.475551,1,4.45419602123416,64.05480293657914,1.9998902137174486,19.249239351729283
2025-12-03 22:20:04.475551,19,2.6301826413578255,52.667389481787936,0.8167922994065215,26.271013620187283
2025-12-03 22:20:04.475551,19,4.25982238336756,32.15063466285315,0.5233082007964425,25.20520061873195
2025-12-03 22:20:04.475551,1,0.632112966928749,67.55249624795981,0.2405840553237928,29.614729130344397
2025-12-03 22:20:04.475551,1,2.0247660523096473,63.57394602378166,1.26640616901316,28.163123965637027
